order_id,date,poi_id,poi_name,region,lng,lat,weight_kg,volume_m3,window_start,window_end,priority
DO202606030034,2026-06-03,P015,红旗超市(龙湖时代天街店),R01,103.919653,30.752444,142.72,0.0868,526,646,低
DO202606030035,2026-06-03,P016,LAWSON罗森(枣子巷15号院店),R04,104.044885,30.667759,193.05,0.2501,902,1022,低
DO202606030036,2026-06-03,P017,LAWSON罗森(龙湖成都上城天街店),R04,104.071944,30.68395,240.45,0.0199,652,772,低
DO202606030037,2026-06-03,P017,LAWSON罗森(龙湖成都上城天街店),R04,104.071944,30.68395,39.31,0.0832,655,775,低
DO202606030038,2026-06-03,P017,LAWSON罗森(龙湖成都上城天街店),R04,104.071944,30.68395,31.44,0.4477,658,778,低
DO202606030039,2026-06-03,P018,乐多(成华西街一店),R04,104.071998,30.683402,8.84,0.2054,811,931,低
DO202606030040,2026-06-03,P018,乐多(成华西街一店),R04,104.071998,30.683402,783.29,0.698,812,932,中
DO202606030041,2026-06-03,P018,乐多(成华西街一店),R04,104.071998,30.683402,28.15,0.0311,816,936,高
DO202606030042,2026-06-03,P018,乐多(成华西街一店),R04,104.071998,30.683402,40.81,2.9018,819,939,中
DO202606030043,2026-06-03,P019,奥特乐(成都龙湖上城天街店),R04,104.072004,30.684929,7.73,0.0379,580,700,高
DO202606030044,2026-06-03,P019,奥特乐(成都龙湖上城天街店),R04,104.072004,30.684929,10.76,0.3029,582,702,中
DO202606030045,2026-06-03,P020,朴朴超市(西体路店),R04,104.061775,30.681195,39.01,0.9081,888,1008,中
DO202606030046,2026-06-03,P021,Ole 精品超市(IFS国际金融中心店),R05,104.081893,30.655003,35.95,0.1568,860,980,中
DO202606030047,2026-06-03,P021,Ole 精品超市(IFS国际金融中心店),R05,104.081893,30.655003,3.88,0.2288,868,988,中
DO202606030048,2026-06-03,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,8.26,2.8538,657,777,低
DO202606030049,2026-06-03,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,12.48,0.1311,658,778,中
DO202606030050,2026-06-03,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,5.18,0.6204,659,779,高
DO202606030051,2026-06-03,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,97.39,0.0688,660,780,低
DO202606030052,2026-06-03,P023,永辉超市(文华广场店),R05,104.107695,30.637048,18.64,0.3687,712,832,中
DO202606030053,2026-06-03,P023,永辉超市(文华广场店),R05,104.107695,30.637048,27.09,0.044,713,833,低
DO202606030054,2026-06-03,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,11.64,0.8094,577,697,低
DO202606030055,2026-06-03,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,41.96,0.4654,577,697,低
DO202606030056,2026-06-03,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,13.11,0.1196,582,702,中
DO202606030057,2026-06-03,P025,红旗超市(成都红旗商厦店),R05,104.072081,30.658735,55.26,0.5448,656,776,高
DO202606030058,2026-06-03,P026,友好多连锁超市(界牌店),R07,104.313922,30.880419,7.06,0.2162,624,744,中
DO202606030059,2026-06-03,P026,友好多连锁超市(界牌店),R07,104.313922,30.880419,17.19,2.5013,631,751,高
DO202606030060,2026-06-03,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,13.44,1.6576,661,781,低
DO202606030061,2026-06-03,P028,永辉超市(天府欧城店),R07,104.256388,30.892152,4.1,0.2555,873,993,中
DO202606030062,2026-06-03,P029,永辉超市(青白江万达广场店),R07,104.253652,30.878095,31.62,0.8244,775,895,高
DO202606030063,2026-06-03,P029,永辉超市(青白江万达广场店),R07,104.253652,30.878095,59.17,1.4324,777,897,低
DO202606030064,2026-06-03,P029,永辉超市(青白江万达广场店),R07,104.253652,30.878095,46.75,2.8569,777,897,中
DO202606030065,2026-06-03,P029,永辉超市(青白江万达广场店),R07,104.253652,30.878095,10.89,0.1924,783,903,高
DO202606030066,2026-06-03,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,143.68,4.0185,820,940,低
DO202606030067,2026-06-03,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,102.06,0.09,824,944,低
DO202606030068,2026-06-03,P031,渝华连锁超市(学苑路店),R07,104.276426,30.875299,13.78,0.061,708,828,中
DO202606030069,2026-06-03,P031,渝华连锁超市(学苑路店),R07,104.276426,30.875299,22.35,0.6712,708,828,中
DO202606030070,2026-06-03,P033,红旗超市(团结花园店),R07,104.246885,30.877313,108.89,0.0822,874,994,高
DO202606030071,2026-06-03,P033,红旗超市(团结花园店),R07,104.246885,30.877313,154.26,0.0249,874,994,中
DO202606030072,2026-06-03,P033,红旗超市(团结花园店),R07,104.246885,30.877313,18.19,2.5689,877,997,高
DO202606030073,2026-06-03,P034,红旗连锁(北城新界民族花园店),R07,104.201632,30.877318,256.62,0.282,581,701,高
DO202606030074,2026-06-03,P036,红旗连锁(青白江城厢首府分场),R07,104.323054,30.860039,38.13,0.0324,698,818,低
DO202606030075,2026-06-03,P036,红旗连锁(青白江城厢首府分场),R07,104.323054,30.860039,32.25,0.6414,700,820,中
DO202606030076,2026-06-03,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,110.91,0.4307,862,982,高
DO202606030077,2026-06-03,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,9.54,0.3714,862,982,高
DO202606030078,2026-06-03,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,6.11,0.3771,866,986,中
DO202606030079,2026-06-03,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,37.37,1.0936,868,988,高
DO202606030080,2026-06-03,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,199.56,0.0429,870,990,高
DO202606030081,2026-06-03,P038,青江一家超市,R07,104.284321,30.880989,15.82,0.83,783,903,中
DO202606030082,2026-06-03,P038,青江一家超市,R07,104.284321,30.880989,23.19,0.8063,785,905,中
DO202606030083,2026-06-03,P039,青江百货连锁超市,R07,104.269502,30.876837,9.61,0.0971,660,780,中
DO202606030084,2026-06-03,P039,青江百货连锁超市,R07,104.269502,30.876837,113.13,0.0839,662,782,中
DO202606030085,2026-06-03,P039,青江百货连锁超市,R07,104.269502,30.876837,118.25,0.0325,664,784,中
DO202606030086,2026-06-03,P039,青江百货连锁超市,R07,104.269502,30.876837,40.19,0.3159,668,788,中
DO202606030087,2026-06-03,P040,上蔬永辉超市(西单商场店),R02,104.000521,30.674866,11.19,0.2202,866,986,中
DO202606030088,2026-06-03,P040,上蔬永辉超市(西单商场店),R02,104.000521,30.674866,516.14,5.7688,874,994,高
DO202606030089,2026-06-03,P040,上蔬永辉超市(西单商场店),R02,104.000521,30.674866,133.86,1.5445,875,995,高
DO202606030090,2026-06-03,P041,永辉超市(成都青羊中铁大道店),R02,103.961452,30.670211,12.47,1.4674,860,980,中
DO202606030091,2026-06-03,P041,永辉超市(成都青羊中铁大道店),R02,103.961452,30.670211,11.88,0.0752,861,981,中
DO202606030092,2026-06-03,P041,永辉超市(成都青羊中铁大道店),R02,103.961452,30.670211,32.54,0.6728,863,983,低
DO202606030093,2026-06-03,P041,永辉超市(成都青羊中铁大道店),R02,103.961452,30.670211,27.98,0.1269,864,984,中
DO202606030094,2026-06-03,P041,永辉超市(成都青羊中铁大道店),R02,103.961452,30.670211,53.54,4.2651,865,985,低
DO202606030095,2026-06-03,P041,永辉超市(成都青羊中铁大道店),R02,103.961452,30.670211,374.54,0.2565,865,985,中
DO202606030096,2026-06-03,P041,永辉超市(成都青羊中铁大道店),R02,103.961452,30.670211,300.15,0.5815,866,986,低
DO202606030097,2026-06-03,P041,永辉超市(成都青羊中铁大道店),R02,103.961452,30.670211,17.93,0.158,867,987,低
DO202606030098,2026-06-03,P041,永辉超市(成都青羊中铁大道店),R02,103.961452,30.670211,71.79,0.0043,869,989,中
DO202606030099,2026-06-03,P042,永辉超市(青羊新城市店),R02,104.057614,30.67321,22.84,0.2769,574,694,中
DO202606030100,2026-06-03,P043,红旗超市(中同仁路分场),R02,104.052373,30.668819,9.43,0.3129,817,937,低
DO202606030101,2026-06-03,P043,红旗超市(中同仁路分场),R02,104.052373,30.668819,63.17,0.5764,821,941,中
DO202606030102,2026-06-03,P043,红旗超市(中同仁路分场),R02,104.052373,30.668819,53.88,0.0967,823,943,低
DO202606030103,2026-06-03,P043,红旗超市(中同仁路分场),R02,104.052373,30.668819,3.49,1.4035,827,947,中
DO202606030104,2026-06-03,P045,世纪红连锁超市,R08,104.208007,30.532247,27.49,0.2806,670,790,中
DO202606030105,2026-06-03,P045,世纪红连锁超市,R08,104.208007,30.532247,20.36,0.3344,670,790,中
DO202606030106,2026-06-03,P046,尚喜超市(锦绣路店),R08,104.308338,30.606726,18.28,1.3656,748,868,低
DO202606030107,2026-06-03,P046,尚喜超市(锦绣路店),R08,104.308338,30.606726,36.88,1.1041,748,868,低
DO202606030108,2026-06-03,P047,永辉超市(成都龙泉驿万达广场店),R08,104.269392,30.566865,64.81,0.3683,704,824,中
DO202606030109,2026-06-03,P048,汇联美连锁超市(中街店),R08,104.27333,30.560098,11.7,0.3755,769,889,低
DO202606030110,2026-06-03,P048,汇联美连锁超市(中街店),R08,104.27333,30.560098,93.15,0.0701,776,896,高
DO202606030111,2026-06-03,P048,汇联美连锁超市(中街店),R08,104.27333,30.560098,11.62,0.1009,777,897,中
DO202606030112,2026-06-03,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,46.96,2.6871,719,839,中
DO202606030113,2026-06-03,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,95.05,16.9836,721,841,中
DO202606030114,2026-06-03,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,28.57,0.2951,723,843,中
DO202606030115,2026-06-03,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,184.78,2.4116,728,848,低
DO202606040000,2026-06-04,P001,689便民(荣盛·香榭兰庭店),R06,104.135375,30.623625,133.74,0.8637,627,747,中
DO202606040001,2026-06-04,P002,十二超市(佳年华广场1期店),R06,104.131787,30.627615,313.22,0.767,620,740,中
DO202606040002,2026-06-04,P002,十二超市(佳年华广场1期店),R06,104.131787,30.627615,195.01,0.1616,621,741,中
DO202606040003,2026-06-04,P003,红旗连锁,R06,104.132763,30.627528,34.9,1.2703,865,985,中
DO202606040004,2026-06-04,P003,红旗连锁,R06,104.132763,30.627528,786.57,0.1123,866,986,低
DO202606040005,2026-06-04,P003,红旗连锁,R06,104.132763,30.627528,83.12,0.509,867,987,高
DO202606040006,2026-06-04,P003,红旗连锁,R06,104.132763,30.627528,49.88,0.1931,867,987,高
DO202606040007,2026-06-04,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,348.12,0.362,615,735,中
DO202606040008,2026-06-04,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,90.46,2.4448,618,738,低
DO202606040009,2026-06-04,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,50.23,0.2862,621,741,高
DO202606040010,2026-06-04,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,245.11,0.0866,623,743,高
DO202606040011,2026-06-04,P005,郝英超市,R06,104.129707,30.628761,19.0,0.2232,730,850,低
DO202606040012,2026-06-04,P005,郝英超市,R06,104.129707,30.628761,60.77,0.7631,733,853,高
DO202606040013,2026-06-04,P006,全家便利店(龙江路店),R03,104.077199,30.641639,30.15,0.561,687,807,高
DO202606040014,2026-06-04,P006,全家便利店(龙江路店),R03,104.077199,30.641639,17.23,0.3644,691,811,高
DO202606040015,2026-06-04,P006,全家便利店(龙江路店),R03,104.077199,30.641639,249.03,2.7192,692,812,中
DO202606040016,2026-06-04,P007,永辉超市(成都市新城吾悦广场店),R03,103.988663,30.626255,121.96,0.1013,827,947,高
DO202606040017,2026-06-04,P007,永辉超市(成都市新城吾悦广场店),R03,103.988663,30.626255,74.31,0.0628,831,951,低
DO202606040018,2026-06-04,P007,永辉超市(成都市新城吾悦广场店),R03,103.988663,30.626255,25.44,0.0886,831,951,高
DO202606040019,2026-06-04,P008,永辉超市(银泰城店),R03,104.058121,30.541191,46.94,0.1514,567,687,中
DO202606040020,2026-06-04,P009,永辉超市(龙湖成都金楠天街店),R03,103.995986,30.648731,17.17,0.0711,906,1026,高
DO202606040021,2026-06-04,P009,永辉超市(龙湖成都金楠天街店),R03,103.995986,30.648731,174.69,0.4837,907,1027,中
DO202606040022,2026-06-04,P009,永辉超市(龙湖成都金楠天街店),R03,103.995986,30.648731,253.59,0.0536,908,1028,高
DO202606040023,2026-06-04,P009,永辉超市(龙湖成都金楠天街店),R03,103.995986,30.648731,1.49,0.0532,908,1028,中
DO202606040024,2026-06-04,P010,百分百超市(心语店),R03,104.045915,30.545712,21.85,0.7993,830,950,中
DO202606040025,2026-06-04,P010,百分百超市(心语店),R03,104.045915,30.545712,28.61,0.1044,839,959,低
DO202606040026,2026-06-04,P011,永辉超市(成都市双铁广场店),R01,103.975737,30.758309,119.67,1.8891,517,637,中
DO202606040027,2026-06-04,P011,永辉超市(成都市双铁广场店),R01,103.975737,30.758309,31.69,0.3119,518,638,中
DO202606040028,2026-06-04,P011,永辉超市(成都市双铁广场店),R01,103.975737,30.758309,191.26,0.4081,522,642,中
DO202606040029,2026-06-04,P011,永辉超市(成都市双铁广场店),R01,103.975737,30.758309,23.76,0.4923,525,645,高
DO202606040030,2026-06-04,P012,永辉超市(成都市蜀都万达广场店),R01,103.907862,30.807642,39.52,0.6952,531,651,高
DO202606040031,2026-06-04,P012,永辉超市(成都市蜀都万达广场店),R01,103.907862,30.807642,100.05,2.7022,533,653,中
DO202606040032,2026-06-04,P012,永辉超市(成都市蜀都万达广场店),R01,103.907862,30.807642,14.1,1.2207,538,658,低
DO202606040033,2026-06-04,P015,红旗超市(龙湖时代天街店),R01,103.919653,30.752444,11.83,13.94,560,680,低
DO202606040034,2026-06-04,P016,LAWSON罗森(枣子巷15号院店),R04,104.044885,30.667759,143.25,0.2155,532,652,中
DO202606040035,2026-06-04,P017,LAWSON罗森(龙湖成都上城天街店),R04,104.071944,30.68395,90.33,0.2255,760,880,高
DO202606040036,2026-06-04,P017,LAWSON罗森(龙湖成都上城天街店),R04,104.071944,30.68395,58.34,0.0857,762,882,高
DO202606040037,2026-06-04,P017,LAWSON罗森(龙湖成都上城天街店),R04,104.071944,30.68395,11.87,0.5321,763,883,高
DO202606040038,2026-06-04,P018,乐多(成华西街一店),R04,104.071998,30.683402,2.56,0.1275,676,796,低
DO202606040039,2026-06-04,P018,乐多(成华西街一店),R04,104.071998,30.683402,60.15,2.8736,676,796,低
DO202606040040,2026-06-04,P018,乐多(成华西街一店),R04,104.071998,30.683402,100.13,0.1025,678,798,低
DO202606040041,2026-06-04,P019,奥特乐(成都龙湖上城天街店),R04,104.072004,30.684929,15.58,0.5748,901,1021,中
DO202606040042,2026-06-04,P019,奥特乐(成都龙湖上城天街店),R04,104.072004,30.684929,182.4,0.1678,906,1026,中
DO202606040043,2026-06-04,P019,奥特乐(成都龙湖上城天街店),R04,104.072004,30.684929,67.21,0.1005,907,1027,中
DO202606040044,2026-06-04,P021,Ole 精品超市(IFS国际金融中心店),R05,104.081893,30.655003,27.34,0.1807,560,680,高
DO202606040045,2026-06-04,P021,Ole 精品超市(IFS国际金融中心店),R05,104.081893,30.655003,26.1,0.7236,562,682,中
DO202606040046,2026-06-04,P021,Ole 精品超市(IFS国际金融中心店),R05,104.081893,30.655003,25.71,0.9871,562,682,高
DO202606040047,2026-06-04,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,22.27,1.3908,691,811,高
DO202606040048,2026-06-04,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,7.91,0.5817,693,813,中
DO202606040049,2026-06-04,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,120.1,0.9855,697,817,高
DO202606040050,2026-06-04,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,91.53,0.137,697,817,中
DO202606040051,2026-06-04,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,29.54,0.2133,699,819,中
DO202606040052,2026-06-04,P023,永辉超市(文华广场店),R05,104.107695,30.637048,64.74,0.0525,624,744,中
DO202606040053,2026-06-04,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,13.3,0.3285,883,1003,高
DO202606040054,2026-06-04,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,13.97,0.5556,883,1003,高
DO202606040055,2026-06-04,P025,红旗超市(成都红旗商厦店),R05,104.072081,30.658735,31.32,3.2329,617,737,低
DO202606040056,2026-06-04,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,59.05,0.1665,792,912,中
DO202606040057,2026-06-04,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,163.19,0.0987,793,913,低
DO202606040058,2026-06-04,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,91.25,0.2442,798,918,低
DO202606040059,2026-06-04,P028,永辉超市(天府欧城店),R07,104.256388,30.892152,151.92,0.2176,523,643,高
DO202606040060,2026-06-04,P028,永辉超市(天府欧城店),R07,104.256388,30.892152,3.45,0.551,527,647,中
DO202606040061,2026-06-04,P029,永辉超市(青白江万达广场店),R07,104.253652,30.878095,63.4,0.0824,843,963,高
DO202606040062,2026-06-04,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,18.75,0.1936,578,698,高
DO202606040063,2026-06-04,P032,渝华连锁超市(绣川新城店),R07,104.330571,30.85576,2.6,0.0962,879,999,低
DO202606040064,2026-06-04,P032,渝华连锁超市(绣川新城店),R07,104.330571,30.85576,115.77,0.2016,887,1007,高
DO202606040065,2026-06-04,P033,红旗超市(团结花园店),R07,104.246885,30.877313,524.79,0.1284,553,673,中
DO202606040066,2026-06-04,P033,红旗超市(团结花园店),R07,104.246885,30.877313,3.26,0.4076,555,675,高
DO202606040067,2026-06-04,P034,红旗连锁(北城新界民族花园店),R07,104.201632,30.877318,6.63,0.1515,566,686,中
DO202606040068,2026-06-04,P034,红旗连锁(北城新界民族花园店),R07,104.201632,30.877318,51.16,0.2666,572,692,中
DO202606040069,2026-06-04,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,8.72,0.0347,826,946,低
DO202606040070,2026-06-04,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,144.11,0.1032,826,946,中
DO202606040071,2026-06-04,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,9.58,0.1736,827,947,中
DO202606040072,2026-06-04,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,20.24,0.3494,832,952,高
DO202606040073,2026-06-04,P038,青江一家超市,R07,104.284321,30.880989,9.54,0.1023,769,889,中
